ztop,Age,Deuterium,dT
407.55,13770.2178,-405,-3.06
408.1,13796.3457,-417.2,-5.07
408.65,13822.4404,-405.5,-3.15
409.2,13848.4473,-414.3,-4.6
409.75,13875.4268,-414.8,-4.68
410.3,13903.4229,-412,-4.23
410.85,13929.7461,-407.5,-3.49
411.4,13955.624,-403.4,-2.82
411.95,13978.9863,-402.3,-2.64
412.5,14002.4414,-405.9,-3.24
413.05,14027.6934,-410.4,-3.98
413.6,14053.2969,-410.8,-4.05
414.15,14080.1504,-413.4,-4.48
414.7,14106.1699,-406,-3.27
415.25,14131.2773,-402.6,-2.71
415.8,14155.6436,-404.3,-3
416.35,14179.5664,-406.9,-3.43
416.9,14204.5215,-411.2,-4.14
417.45,14229.9482,-392.2,-1.02
418,14251.6855,-397.7,-1.93
418.55,14272.6641,-399.1,-2.16
419.1,14294.8633,-402.3,-2.69
419.65,14317.7021,-401.1,-2.5
420.2,14340.8975,-403.9,-2.96
420.75,14364.3115,-401.2,-2.52
421.3,14390.0684,-418.2,-5.32
421.85,14417.127,-408.8,-3.78
422.4,14441.9443,-402.3,-2.71
422.95,14466.5557,-411.1,-4.17
423.5,14493.4365,-411.1,-4.17
424.05,14520.1777,-407.3,-3.55
424.6,14546.5146,-413.6,-4.59
425.15,14573.5322,-411.2,-4.2
425.7,14601.2031,-418.6,-5.42
426.25,14630.5674,-415.7,-4.94
426.8,14659.8857,-411.3,-4.22
427.35,14687.8242,-416.2,-5.03
427.9,14715.834,-412.6,-4.44
428.45,14743.9121,-407.6,-3.62
429,14770.2705,-410.1,-4.04
429.55,14796.4482,-411.6,-4.29
430.1,14823.0586,-407.5,-3.62
430.65,14849.6504,-409.9,-4.02
431.2,14876.2168,-411.3,-4.25
431.75,14904.249,-419,-5.52
432.3,14933.3652,-399.4,-2.3
432.85,14958.7334,-413,-4.54
433.4,14984.2314,-416.4,-5.1
433.95,15013.6973,-416.3,-5.09
434.5,15042.25,-410,-4.05
435.05,15069.832,-410.7,-4.17
435.6,15097.373,-412.7,-4.5
436.15,15124.9482,-411.8,-4.36
436.7,15152.917,-414.2,-4.76
437.25,15181.5762,-416.6,-5.16
437.8,15211.252,-420,-5.72
438.35,15242.0713,-418.5,-5.47
438.9,15273.1592,-419.6,-5.66
439.45,15304.2441,-418.7,-5.51
440,15335.3877,-420.1,-5.74
440.55,15366.4971,-419.8,-5.7
441.1,15397.4355,-414,-4.75
441.65,15427.1318,-416.2,-5.11
442.2,15456.5674,-417.6,-5.35
442.75,15487.4111,-421.6,-6.01
443.3,15518.2646,-416.6,-5.19
443.85,15549.1982,-423.8,-6.37
444.4,15581.1982,-414.2,-4.8
444.95,15612.0059,-417.8,-5.39
445.5,15641.9473,-416.9,-5.25
446.05,15672.4775,-419.1,-5.61
446.6,15703.0625,-417.3,-5.32
447.15,15733.7461,-419.1,-5.62
447.7,15765.1611,-420.3,-5.82
448.25,15797.1064,-422.5,-6.18
448.8,15829.6992,-417.7,-5.39
449.35,15861.7119,-425.4,-6.66
449.9,15894.1484,-420.8,-5.91
450.45,15927.0967,-421.1,-5.96
451,15959.8936,-424.1,-6.46
451.55,15993.8545,-426.8,-6.9
452.1,16028.6016,-425.9,-6.76
452.65,16063.3047,-420.9,-5.94
453.2,16096.1738,-421.9,-6.1
453.75,16128.8203,-421.7,-6.07
454.3,16161.6318,-422.6,-6.22
454.85,16195.9795,-429.8,-7.41
455.4,16230.9004,-423.9,-6.44
455.95,16265.7949,-421.9,-6.12
456.5,16299.1855,-425.8,-6.76
457.05,16333.9238,-426,-6.79
457.6,16368.9844,-425.7,-6.75
458.15,16404.127,-426.4,-6.86
458.7,16440.2832,-434.2,-8.15
459.25,16478.1836,-427.5,-7.05
459.8,16515.8105,-429.9,-7.44
460.35,16552.6055,-428.1,-7.15
460.9,16589.1406,-426.1,-6.82
461.45,16626.293,-438.3,-8.83
462,16665.4121,-429.4,-7.37
462.55,16705.0781,-434.5,-8.21
463.1,16744.416,-433.9,-8.11
463.65,16784.4961,-434.6,-8.23
464.2,16825.2012,-439.3,-9
464.75,16867.3789,-431.6,-7.74
465.3,16907.0547,-432,-7.8
465.85,16946.5059,-435.5,-8.38
466.4,16986.0293,-429.4,-7.38
466.95,17024.6406,-437.2,-8.66
467.5,17066.1973,-429.5,-7.4
468.05,17105.4863,-441.5,-9.37
468.6,17148.0977,-436.2,-8.5
469.15,17190.4863,-435.6,-8.4
469.7,17232.6211,-439.9,-9.11
470.25,17275.2285,-435.5,-8.39
470.8,17317.6758,-439.7,-9.08
471.35,17361.4199,-442.5,-9.54
471.9,17407.1738,-442.1,-9.47
472.45,17452.9473,-442.1,-9.47
473,17498.7051,-443.5,-9.7
473.55,17545.2012,-433.9,-8.13
474.1,17586.3848,-439,-8.97
474.65,17630.1895,-443.7,-9.74
475.2,17675.6816,-438.6,-8.9
475.75,17719.9141,-438.4,-8.87
476.3,17764.0391,-442.5,-9.54
476.85,17809.8027,-444.2,-9.82
477.4,17856.7402,-443.1,-9.64
477.95,17903.1504,-440.5,-9.21
478.5,17948.5273,-440.7,-9.25
479.05,17993.2168,-438.8,-8.94
479.6,18037.4648,-440.3,-9.18
480.15,18082.2305,-441.9,-9.45
480.7,18128.0039,-441.7,-9.41
481.25,18173.834,-441.4,-9.36
481.8,18219.4805,-442.3,-9.51
482.35,18265.7422,-441.6,-9.4
482.9,18311.7812,-447.4,-10.35
483.45,18361.4863,-437.2,-8.67
484,18404.7891,-440.8,-9.26
484.55,18449.3281,-436.5,-8.56
485.1,18493.4316,-444.8,-9.92
485.65,18539.7207,-440.5,-9.21
486.2,18585.959,-442.9,-9.61
486.75,18632.1836,-441.4,-9.36
487.3,18677.9102,-439.3,-9.02
487.85,18723.4492,-443.4,-9.69
488.4,18769.0117,-438.2,-8.84
488.95,18815.0078,-446,-10.12
489.5,18862.0254,-441.3,-9.34
490.05,18907.8262,-435.8,-8.44
490.6,18952.5684,-447.9,-10.43
491.15,19001.1602,-444.6,-9.89
491.7,19048.7832,-436.3,-8.52
492.25,19093.1367,-442.5,-9.54
492.8,19139.2227,-441.3,-9.34
493.35,19184.8809,-432,-7.81
493.9,19225.7441,-442.6,-9.55
494.45,19271.8945,-438.7,-8.91
495,19317.1797,-445.1,-9.96
495.55,19364.7051,-440.2,-9.16
496.1,19411.0977,-443.8,-9.75
496.65,19458.4141,-443,-9.62
497.2,19506.418,-446.5,-10.19
497.75,19555.1719,-441.5,-9.37
498.3,19602.9258,-446.5,-10.19
498.85,19652.002,-444.9,-9.93
499.4,19700.2168,-438.9,-8.94
499.95,19745.5742,-438.3,-8.84
500.5,19789.5312,-436.4,-8.53
501.05,19833.9238,-442.4,-9.51
501.6,19880.9395,-448,-10.43
502.15,19930.5176,-444.2,-9.81
502.7,19979.2168,-441.7,-9.4
503.25,20025.9492,-439.5,-9.04
503.8,20071.9766,-442.1,-9.46
504.35,20117.7188,-437.5,-8.71
504.9,20163.3516,-444.1,-9.79
505.45,20210.3184,-440.6,-9.22
506,20257.0957,-442.5,-9.53
506.55,20304.3652,-443.5,-9.69
507.1,20352.4238,-443.7,-9.72
507.65,20401.0352,-446.5,-10.18
508.2,20450.209,-438.8,-8.92
508.75,20495.9707,-438.3,-8.83
509.3,20540.707,-441.2,-9.31
509.85,20587.1621,-442.3,-9.49
510.4,20634.5605,-443.3,-9.65
510.95,20682.7129,-443.2,-9.64
511.5,20730.7422,-439.5,-9.03
512.05,20776.4121,-441.5,-9.36
512.6,20823.2305,-441.8,-9.41
513.15,20870.3926,-442.2,-9.47
513.7,20917.7539,-441.7,-9.39
514.25,20965.4648,-446.3,-10.14
514.8,21014.8594,-440.9,-9.25
515.35,21062.2578,-442.5,-9.52
515.9,21109.1543,-437.8,-8.74
516.45,21154.6133,-439.7,-9.06
517,21201.1387,-445.6,-10.02
517.55,21250.2695,-445.7,-10.04
518.1,21299.6152,-440.6,-9.2
518.65,21346.3184,-436.9,-8.59
519.2,21390.1914,-432.8,-7.92
519.75,21434.5781,-446.1,-10.1
520.3,21482.3066,-443.7,-9.71
520.85,21530.7148,-438.8,-8.9
521.4,21577.6777,-443.3,-9.64
521.95,21625.9883,-446.2,-10.12
522.5,21675.7695,-442.9,-9.57
523.05,21724.0586,-439.2,-8.96
523.6,21770.1602,-437.7,-8.72
524.15,21814.9258,-436.2,-8.47
524.7,21859.1855,-442,-9.42
525.25,21906.5254,-440.3,-9.14
525.8,21953.1992,-443.1,-9.6
526.35,22001.8184,-442.2,-9.45
526.9,22049.8418,-444.4,-9.82
527.45,22099.4609,-445.4,-9.98
528,22149.8496,-443.5,-9.67
528.55,22198.8359,-438.3,-8.81
529.1,22244.4902,-445.8,-10.04
529.65,22295.082,-445,-9.91
530.2,22345.2188,-435.6,-8.36
530.75,22389.1641,-440.3,-9.14
531.3,22435.8457,-442,-9.41
531.85,22483.2734,-437.9,-8.74
532.4,22529.3027,-440.8,-9.22
532.95,22576.7812,-445.1,-9.92
533.5,22625.6934,-439.5,-9
534.05,22673.793,-445.5,-9.98
534.6,22723.0176,-441.7,-9.36
535.15,22771.8242,-443.3,-9.62
535.7,22820.5059,-441.9,-9.39
536.25,22869.25,-444,-9.73
536.8,22918.4688,-442.9,-9.55
537.35,22967.1543,-440.2,-9.11
537.9,23013.8984,-436.1,-8.43
538.45,23059.291,-438.6,-8.84
539,23104.0508,-434.9,-8.23
539.55,23148.9297,-439.5,-8.99
540.1,23194.9395,-440.7,-9.19
540.65,23241.9062,-438.3,-8.79
541.2,23288.9629,-447.2,-10.25
541.75,23339.7246,-441.8,-9.36
542.3,23388.4199,-439.3,-8.95
542.85,23435.4512,-441.3,-9.28
543.4,23483.0234,-437.7,-8.69
543.95,23528.8184,-438.9,-8.88
544.5,23575.1562,-439.9,-9.05
545.05,23622.0527,-437.4,-8.64
545.6,23667.7598,-439.3,-8.95
546.15,23714.5371,-441.4,-9.29
546.7,23762.5371,-441.8,-9.36
547.25,23811.9004,-448.1,-10.39
547.8,23864.0938,-445.4,-9.95
548.35,23915.5,-443.4,-9.62
548.9,23965.4355,-442.8,-9.52
549.45,24015.4004,-449.3,-10.58
550,24069.168,-443.8,-9.68
550.55,24119.4922,-442.1,-9.4
551.1,24168.3887,-440,-9.05
551.65,24215.8613,-439.7,-9
552.2,24263.4961,-444.3,-9.76
552.75,24313.582,-441.7,-9.33
553.3,24362.8691,-446.2,-10.07
553.85,24414.7129,-446.4,-10.1
554.4,24466.8223,-433.5,-7.98
554.95,24510.7676,-439.7,-8.99
555.5,24558.2148,-445.2,-9.9
556.05,24609.2773,-447.1,-10.21
556.6,24662.0449,-446.2,-10.06
557.15,24714.418,-445.6,-9.96
557.7,24766.2832,-445.2,-9.89
558.25,24817.8145,-443.1,-9.54
558.8,24867.9297,-444.9,-9.84
559.35,24919.125,-442.2,-9.39
559.9,24968.8086,-444.9,-9.83
560.45,25020.1719,-445.6,-9.95
561,25072.041,-444.9,-9.83
561.55,25123.2617,-442,-9.35
562.1,25172.9102,-442,-9.35
562.65,25222.8418,-447.2,-10.21
563.2,25275.8574,-448.9,-10.48
563.75,25330.25,-447.9,-10.32
564.3,25383.5371,-443.2,-9.54
564.85,25435.0898,-445.2,-9.87
565.4,25486.584,-445,-9.84
565.95,25538.1875,-444,-9.67
566.5,25589.2266,-443.2,-9.54
567.05,25639.5664,-441.8,-9.3
567.6,25690.2031,-447.2,-10.19
568.15,25742.6035,-446.2,-10.02
568.7,25795.1172,-443.2,-9.53
569.25,25847.0078,-448.9,-10.47
569.8,25899.9102,-439.6,-8.93
570.35,25949.5664,-443.7,-9.61
570.9,26000.4434,-447.3,-10.2
571.45,26053.0547,-439.9,-8.98
572,26102.5703,-445.2,-9.85
572.55,26154.2695,-445.9,-9.96
573.1,26206.6875,-441.1,-9.17
573.65,26256.5742,-448.6,-10.4
574.2,26311.1211,-445.9,-9.96
574.75,26363.7383,-440.2,-9.02
575.3,26412.6309,-445.8,-9.94
575.85,26465.1465,-442.2,-9.34
576.4,26515.5039,-443.7,-9.59
576.95,26566.7988,-446,-9.96
577.5,26619.8477,-447.4,-10.19
578.05,26673.8535,-446.9,-10.11
578.6,26726.7168,-440.5,-9.05
579.15,26777.0234,-443.1,-9.48
579.7,26827.7344,-444.6,-9.72
580.25,26879.9844,-447.1,-10.13
580.8,26933.0391,-443.8,-9.59
581.35,26985.3164,-444.8,-9.75
581.9,27037.375,-444.5,-9.7
582.45,27089.7832,-445.9,-9.93
583,27141.9375,-441.6,-9.22
583.55,27192.1699,-439,-8.79
584.1,27240.125,-435.9,-8.28
584.65,27287.25,-439.3,-8.84
585.2,27332.8496,-427.6,-6.91
585.75,27377.1953,-441.8,-9.25
586.3,27425.3438,-440.5,-9.03
586.85,27474.5488,-438.4,-8.69
587.4,27523.3613,-449.5,-10.51
587.95,27577.8301,-441.2,-9.14
588.5,27627.748,-433.4,-7.86
589.05,27673.0137,-432.5,-7.71
589.6,27717.084,-438,-8.61
590.15,27764.6152,-440,-8.94
590.7,27813.752,-442.8,-9.4
591.25,27864.0508,-436.6,-8.38
591.8,27911.5938,-439.2,-8.81
592.35,27960.6719,-445.7,-9.87
592.9,28013.5078,-447.8,-10.22
593.45,28067.9941,-441.3,-9.15
594,28118.6855,-443,-9.42
594.55,28170.1895,-446.1,-9.93
595.1,28223.8398,-443,-9.42
595.65,28275.3613,-438.7,-8.71
596.2,28323.7363,-439.8,-8.89
596.75,28372.5723,-435.6,-8.2
597.3,28418.7715,-433.4,-7.84
597.85,28464.5195,-438.6,-8.69
598.4,28511.9785,-438.1,-8.61
598.95,28560.0449,-438,-8.59
599.5,28608.334,-439.7,-8.87
600.05,28657.8711,-443.3,-9.46
600.6,28708.7324,-441.4,-9.14
601.15,28759.3203,-440,-8.91
601.7,28809.4668,-442.2,-9.27
602.25,28859.1074,-436.6,-8.35
602.8,28907.8145,-439.8,-8.88
603.35,28955.9531,-436.2,-8.28
603.9,29003.8848,-438.9,-8.72
604.45,29051.7754,-436.1,-8.26
605,29098.8965,-435.1,-8.1
605.55,29145.2129,-435.9,-8.23
606.1,29191.8301,-430.8,-7.39
606.65,29235.8301,-438.2,-8.6
607.2,29282.793,-431.8,-7.55
607.75,29327.9727,-434.1,-7.93
608.3,29374.7988,-443.2,-9.42
608.85,29424.6348,-439.9,-8.88
609.4,29474.418,-437.1,-8.42
609.95,29522.5469,-436.7,-8.35
610.5,29570.1211,-437.1,-8.42
611.05,29617.6895,-436.6,-8.33
611.6,29664.7227,-433.5,-7.82
612.15,29710.8398,-436.8,-8.36
612.7,29758.2891,-440.1,-8.9
613.25,29808.3535,-445.7,-9.82
613.8,29862.1523,-443.4,-9.44
614.35,29914.8301,-443,-9.38
614.9,29967.4492,-445.9,-9.85
615.45,30020.4102,-437.1,-8.4
616,30070.8145,-447,-10.03
616.55,30124.2676,-442.3,-9.25
617.1,30176.6895,-441.9,-9.19
617.65,30227.4238,-436.6,-8.31
618.2,30277.334,-446.5,-9.94
618.75,30329.6777,-438.4,-8.61
619.3,30380.3438,-441.2,-9.06
619.85,30431.0781,-442,-9.19
620.4,30482.6328,-442,-9.19
620.95,30534.4375,-442.6,-9.29
621.5,30586.1172,-440.1,-8.88
622.05,30636.8418,-440.1,-8.88
622.6,30687.2051,-440.1,-8.87
623.15,30737.5547,-440.1,-8.87
623.7,30787.9277,-440.1,-8.87
624.25,30837.3281,-432.2,-7.57
624.8,30883.7285,-439,-8.69
625.35,30932.8809,-439.5,-8.77
625.9,30982.8281,-438,-8.52
626.45,31031.8613,-444,-9.51
627,31085.4531,-446.6,-9.93
627.55,31140.6797,-442.7,-9.29
628.1,31193.6621,-443.8,-9.47
628.65,31247.418,-447.3,-10.04
629.2,31302.6406,-443.5,-9.42
629.75,31355.9746,-440.4,-8.91
630.3,31407.5488,-441.4,-9.07
630.85,31458.8652,-440.4,-8.9
631.4,31510.9707,-446.3,-9.87
631.95,31564.4492,-440.5,-8.92
632.5,31618.1094,-449.3,-10.36
633.05,31673.2285,-442.2,-9.19
633.6,31725.0352,-431.9,-7.5
634.15,31772.8711,-436.8,-8.3
634.7,31821.0098,-440.3,-8.88
635.25,31870.9727,-438,-8.5
635.8,31919.3457,-429.3,-7.07
636.35,31964.834,-435.7,-8.12
636.9,32011.5391,-428.3,-6.9
637.45,32055.2773,-437.4,-8.4
638,32103.8984,-438.9,-8.64
638.55,32153.625,-436.9,-8.31
639.1,32202.9141,-439.9,-8.81
639.65,32252.8555,-436.2,-8.2
640.2,32301.793,-437.3,-8.38
640.75,32349.9863,-433.7,-7.78
641.3,32398.5195,-441.2,-9.02
641.85,32447.7891,-434.7,-7.95
642.4,32496.4316,-435.6,-8.09
642.95,32545.3184,-442.1,-9.16
643.5,32597.5508,-445.8,-9.77
644.05,32652.2148,-443.9,-9.46
644.6,32706.5918,-443,-9.31
645.15,32760.9102,-446.5,-9.88
645.7,32815.9453,-442.6,-9.24
646.25,32869.2109,-438.7,-8.59
646.8,32920.7539,-442.7,-9.25
647.35,32972.9453,-439.6,-8.74
647.9,33023.8633,-436.2,-8.18
648.45,33072.793,-435.3,-8.03
649,33120.7695,-434.7,-7.93
649.55,33167.9531,-432.3,-7.53
650.1,33214.8672,-435.5,-8.06
650.65,33262.1484,-433.7,-7.76
651.2,33309.1289,-432,-7.48
651.75,33355.293,-437,-8.3
652.3,33404.3086,-435.5,-8.06
652.85,33452.6211,-438,-8.47
653.4,33502.3633,-436,-8.14
653.95,33551.0898,-435.9,-8.12
654.5,33599.3086,-433.5,-7.72
655.05,33648.0156,-443.2,-9.32
655.6,33699.25,-435.8,-8.1
656.15,33749.6367,-439.9,-8.77
656.7,33801.2656,-444.5,-9.53
657.25,33855.6289,-444.5,-9.53
657.8,33910.8281,-444.5,-9.53
658.35,33966.0586,-444.5,-9.52
658.9,34021.3086,-444.5,-9.52
659.45,34076.543,-442.3,-9.16
660,34130.0195,-438.5,-8.53
660.55,34180.7656,-442.1,-9.12
661.1,34234.1406,-441.2,-8.97
661.65,34287.043,-444.9,-9.58
662.2,34342.3594,-441.9,-9.08
662.75,34395.4219,-436.5,-8.19
663.3,34445.1758,-435.5,-8.03
663.85,34493.9297,-438.7,-8.55
664.4,34544.6602,-431.6,-7.39
664.95,34591.0703,-437.4,-8.34
665.5,34640.3516,-433.8,-7.75
666.05,34688.1055,-433.4,-7.68
666.6,34736.1562,-438.3,-8.48
667.15,34784.8047,-431.4,-7.35
667.7,34831.9688,-431.7,-7.4
668.25,34879.0938,-437.6,-8.37
668.8,34927.8945,-435.6,-8.04
669.35,34976.75,-433.5,-7.69
669.9,35023.9883,-429.5,-7.03
670.45,35069.375,-433.5,-7.69
671,35116.707,-437.9,-8.41
671.55,35166.957,-433.7,-7.72
672.1,35214.3594,-429.9,-7.09
672.65,35260.1953,-432.5,-7.52
673.2,35307.3125,-436.5,-8.18
673.75,35356.2852,-436.9,-8.24
674.3,35405.9102,-435.8,-8.06
674.85,35453.8516,-428.2,-6.81
675.4,35500.8984,-438.6,-8.52
675.95,35550.5195,-439.5,-8.67
676.5,35601.5859,-434.3,-7.81
677.05,35650.3281,-433.1,-7.61
677.6,35697.8906,-434.8,-7.89
678.15,35746.3633,-439.6,-8.68
678.7,35798.3828,-436.6,-8.18
679.25,35848.4102,-443,-9.24
679.8,35902.9375,-435.3,-7.97
680.35,35952.0195,-435.6,-8.02
680.9,36001.2422,-436,-8.08
681.45,36050.6719,-435.8,-8.05
682,36100.8008,-442,-9.07
682.55,36153.832,-439.7,-8.69
683.1,36206.2734,-438.8,-8.54
683.65,36257.8398,-437.5,-8.32
684.2,36308.2734,-434.6,-7.84
684.75,36357.2188,-434.6,-7.84
685.3,36406.0898,-436.1,-8.09
685.85,36455.6445,-436.8,-8.2
686.4,36505.5664,-435.9,-8.05
686.95,36554.9922,-434.2,-7.77
687.5,36604.4688,-438.3,-8.44
688.05,36654.6719,-436.1,-8.08
688.6,36704.707,-435.3,-7.95
689.15,36754.7539,-439.6,-8.66
689.7,36806.6406,-440.7,-8.84
690.25,36859.4375,-438.9,-8.54
690.8,36911.2891,-436.7,-8.17
691.35,36960.8945,-429.6,-7
691.9,37007.125,-427.3,-6.63
692.45,37051.3633,-435.1,-7.91
693,37100.3867,-434.9,-7.88
693.55,37149.457,-435,-7.89
694.1,37197.5195,-427.3,-6.62
694.65,37243.7148,-434.4,-7.79
695.2,37290.0352,-428.6,-6.84
695.75,37337.0938,-435.1,-7.91
696.3,37384.0273,-428.6,-6.84
696.85,37430.8398,-436.5,-8.14
697.4,37479.5,-428.7,-6.85
697.95,37525.0859,-430.7,-7.18
698.5,37570.6562,-423.8,-6.04
699.05,37613.3398,-424.6,-6.18
699.6,37655.6953,-425.2,-6.27
700.15,37697.3945,-418.3,-5.14
700.7,37737.125,-426,-6.41
701.25,37779.3281,-418.8,-5.22
701.8,37818.6484,-415.4,-4.66
702.35,37857.7188,-424.5,-6.16
702.9,37898.8711,-430.6,-7.17
703.45,37945.1172,-431,-7.23
704,37992.1211,-434.8,-7.86
704.55,38038.9141,-423.4,-5.98
705.1,38081.9805,-420.5,-5.5
705.65,38124.0781,-430.4,-7.13
706.2,38168.7891,-431.1,-7.25
706.75,38215.4414,-433.4,-7.63
707.3,38263.0977,-422.5,-5.83
707.85,38306.2227,-431.3,-7.28
708.4,38350.582,-425.3,-6.29
708.95,38394.9766,-427,-6.57
709.5,38439.1133,-429.8,-7.03
710.05,38484.4219,-427.3,-6.62
710.6,38528.832,-425.9,-6.39
711.15,38572.3047,-426,-6.41
711.7,38615.6914,-425.6,-6.34
712.25,38659.5195,-428.5,-6.82
712.8,38704.3984,-430.7,-7.18
713.35,38750.8477,-432.8,-7.53
713.9,38798.3945,-424.4,-6.15
714.45,38841.5781,-428.9,-6.89
715,38886.3242,-427.1,-6.59
715.55,38930.6836,-426.3,-6.46
716.1,38976.0234,-434.3,-7.78
716.65,39022.7617,-428.8,-6.87
717.2,39068.5117,-423.2,-5.95
717.75,39111.2344,-436,-8.05
718.3,39161.1562,-434,-7.73
718.85,39210.5312,-436.9,-8.2
719.4,39261.293,-436,-8.05
719.95,39311.8086,-435.5,-7.97
720.5,39362.1719,-436.9,-8.2
721.05,39412.9141,-435.5,-7.97
721.6,39463.3477,-435.9,-8.03
722.15,39514.7539,-441.9,-9.02
722.7,39569.0039,-443,-9.2
723.25,39624.7969,-442.4,-9.1
723.8,39679.8125,-436.8,-8.18
724.35,39732.2891,-443.3,-9.24
724.9,39787.2188,-434.7,-7.83
725.45,39837.918,-438.7,-8.48
726,39889.7344,-434.2,-7.74
726.55,39939.7812,-436.5,-8.12
727.1,39989.6875,-430.9,-7.2
727.65,40038.5508,-437.3,-8.25
728.2,40088.5391,-434.2,-7.74
728.75,40138.293,-433.3,-7.59
729.3,40188.375,-439.6,-8.63
729.85,40240.5078,-439,-8.53
730.4,40293.4922,-438.3,-8.41
730.95,40344.6562,-430.9,-7.19
731.5,40393.543,-433,-7.54
732.05,40441.4102,-431.3,-7.26
732.6,40490.3594,-439.1,-8.54
733.15,40542.5703,-441.2,-8.89
733.7,40596.8984,-440.2,-8.72
734.25,40651.0938,-440.1,-8.7
734.8,40705.2266,-440.8,-8.82
735.35,40759.1953,-438.4,-8.42
735.9,40812.0039,-436.7,-8.14
736.45,40865.1484,-444.3,-9.39
737,40919.6797,-436.8,-8.15
737.55,40972.4219,-436,-8.02
738.1,41023.1719,-434.5,-7.77
738.65,41073.0273,-433.3,-7.57
739.2,41123.3086,-439.4,-8.58
739.75,41174.2188,-431.7,-7.31
740.3,41222.582,-426.5,-6.45
740.85,41268.5273,-433.2,-7.55
741.4,41316.6484,-433.4,-7.58
741.95,41365.7305,-434.9,-7.83
742.5,41415.8516,-439.4,-8.57
743.05,41469.3281,-427.8,-6.66
743.6,41515.5898,-441,-8.83
744.15,41569.2031,-434.7,-7.79
744.7,41620.0195,-440.4,-8.73
745.25,41673.7695,-435.7,-7.95
745.8,41724.9414,-437.3,-8.22
746.35,41777.1836,-441.9,-8.97
746.9,41832.457,-438.2,-8.36
747.45,41885.3594,-440.9,-8.8
748,41940.1992,-440.5,-8.74
748.55,41994.8242,-440.6,-8.75
749.1,42049.6992,-442.5,-9.06
749.65,42105.7656,-442.4,-9.04
750.2,42161.168,-437.4,-8.22
750.75,42214.8008,-441.5,-8.89
751.3,42268.1523,-433.2,-7.52
751.85,42319.2695,-437.2,-8.18
752.4,42370.8594,-438.3,-8.36
752.95,42422.8047,-433.3,-7.54
753.5,42472.7852,-433.4,-7.55
754.05,42522.1875,-434.7,-7.77
754.6,42572.6758,-438.9,-8.46
755.15,42624.8398,-430.8,-7.12
755.7,42673.6016,-439.3,-8.52
756.25,42726.4883,-433.8,-7.61
756.8,42776.5625,-435.8,-7.94
757.35,42827.4922,-432.6,-7.41
757.9,42876.2031,-428.6,-6.75
758.45,42922.4609,-430.5,-7.07
759,42969.4883,-430.2,-7.02
759.55,43016.8047,-431.3,-7.2
760.1,43063.7734,-427.8,-6.62
760.65,43110.1172,-429.1,-6.83
761.2,43156.8789,-433.2,-7.51
761.75,43204.8594,-429.1,-6.83
762.3,43252.418,-436.4,-8.03
762.85,43303.3516,-435.8,-7.93
763.4,43354.0273,-426.9,-6.47
763.95,43399.5273,-429.7,-6.93
764.5,43446.5078,-432.3,-7.36
765.05,43495.3125,-435.6,-7.9
765.6,43546.0664,-436.6,-8.06
766.15,43597.0898,-432.4,-7.37
766.7,43646.6523,-433.6,-7.57
767.25,43696.3242,-435.1,-7.81
767.8,43746.0977,-431.5,-7.22
768.35,43796.2344,-438.8,-8.42
768.9,43848.7383,-440.4,-8.68
769.45,43902.1836,-436.4,-8.02
770,43953.5859,-435.9,-7.94
770.55,44004.9023,-440.8,-8.74
771.1,44058.3555,-440.3,-8.66
771.65,44112.4062,-438.2,-8.31
772.2,44165.9531,-441.3,-8.82
772.75,44220.7422,-441,-8.77
773.3,44276.0078,-439,-8.44
773.85,44329.9648,-436.6,-8.04
774.4,44381.8711,-430.5,-7.04
774.95,44431.0469,-434.1,-7.63
775.5,44481.8086,-440.8,-8.73
776.05,44534.9688,-438.2,-8.3
776.6,44588.0078,-439.2,-8.46
777.15,44640.9766,-435.8,-7.9
777.7,44692.2422,-433.8,-7.57
778.25,44742.668,-435.9,-7.92
778.8,44793.7539,-435.2,-7.8
779.35,44844.8242,-435.1,-7.78
779.9,44895.5391,-433.8,-7.57
780.45,44945.7812,-434.3,-7.65
781,44996.1289,-434.9,-7.75
781.55,45046.168,-431.4,-7.17
782.1,45095.0234,-431.1,-7.12
782.65,45142.543,-428.1,-6.62
783.2,45189.4297,-430.6,-7.04
783.75,45236.6836,-430.4,-7
784.3,45284.168,-429.9,-6.92
784.85,45331.3555,-427.9,-6.59
785.4,45377.3008,-429.1,-6.79
785.95,45423.6797,-427.4,-6.51
786.5,45469.9023,-430.2,-6.97
787.05,45516.8398,-429.8,-6.9
787.6,45562.168,-419.9,-5.27
788.15,45606.4023,-430.7,-7.05
788.7,45651.8398,-425.5,-6.19
789.25,45696.6992,-428.5,-6.69
789.8,45742.3828,-420.9,-5.44
790.35,45784.8477,-424.4,-6.01
790.9,45827.0469,-420.4,-5.35
791.45,45869.8086,-426,-6.28
792,45912.3516,-413.7,-4.25
792.55,45950.957,-419.1,-5.14
793.1,45991.8984,-424.5,-6.03
793.65,46035.5586,-429.5,-6.86
794.2,46080.4414,-423.1,-5.8
794.75,46123.9727,-419.7,-5.24
795.3,46165.1797,-426.6,-6.38
795.85,46209.7617,-426.2,-6.31
796.4,46253.8086,-425,-6.12
796.95,46297.8125,-425.4,-6.18
797.5,46341.4883,-422.5,-5.7
798.05,46384.3516,-422.6,-5.72
798.6,46426.6406,-417.3,-4.85
799.15,46465.8281,-415.6,-4.57
